Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
1996,Gabon,Cane and bamboo (trade value only),Exports Value,215.57,1000 US$,C
1997,Gabon,Cane and bamboo (trade value only),Exports Value,61.68,1000 US$,C
1998,Gabon,Cane and bamboo (trade value only),Exports Value,89.59,1000 US$,C
1999,Gabon,Cane and bamboo (trade value only),Exports Value,106.84,1000 US$,C
2000,Gabon,Cane and bamboo (trade value only),Exports Value,115.39,1000 US$,C
2001,Gabon,Cane and bamboo (trade value only),Exports Value,106.55,1000 US$,C
2002,Gabon,Cane and bamboo (trade value only),Exports Value,106.23,1000 US$,C
2003,Gabon,Cane and bamboo (trade value only),Exports Value,317.81,1000 US$,C
2004,Gabon,Cane and bamboo (trade value only),Exports Value,18.2,1000 US$,CB
2005,Gabon,Cane and bamboo (trade value only),Exports Value,89.02,1000 US$,CB
2006,Gabon,Cane and bamboo (trade value only),Exports Value,65.82,1000 US$,CB
2007,Gabon,Cane and bamboo (trade value only),Exports Value,8.11,1000 US$,CB
2008,Gabon,Cane and bamboo (trade value only),Exports Value,0.78,1000 US$,CB
2009,Gabon,Cane and bamboo (trade value only),Exports Value,45.94,1000 US$,CB
2010,Gabon,Cane and bamboo (trade value only),Exports Value,22.8,1000 US$,CB
2011,Gabon,Cane and bamboo (trade value only),Exports Value,6.9,1000 US$,CB
2012,Gabon,Cane and bamboo (trade value only),Exports Value,8.07,1000 US$,CB
2013,Gabon,Cane and bamboo (trade value only),Exports Value,17.69,1000 US$,CB
2014,Gabon,Cane and bamboo (trade value only),Exports Value,47.24,1000 US$,CB
2015,Gabon,Cane and bamboo (trade value only),Exports Value,15.26,1000 US$,CB
2016,Gabon,Cane and bamboo (trade value only),Exports Value,25.05,1000 US$,C
2017,Gabon,Cane and bamboo (trade value only),Exports Value,21.07,1000 US$,C
2018,Gabon,Cane and bamboo (trade value only),Exports Value,65.22,1000 US$,CB
2019,Gabon,Cane and bamboo (trade value only),Exports Value,17,1000 US$,C
2020,Gabon,Cane and bamboo (trade value only),Exports Value,19.41,1000 US$,C
2021,Gabon,Cane and bamboo (trade value only),Exports Value,28.49,1000 US$,C
2022,Gabon,Cane and bamboo (trade value only),Exports Value,5.39,1000 US$,CB
2023,Gabon,Cane and bamboo (trade value only),Exports Value,0,1000 US$,CB
1990,Gabon,Other SPWPs (trade value only),Exports Value,29.79,1000 US$,CB
1991,Gabon,Other SPWPs (trade value only),Exports Value,48.76,1000 US$,CB
1992,Gabon,Other SPWPs (trade value only),Exports Value,0.78,1000 US$,CB
1993,Gabon,Other SPWPs (trade value only),Exports Value,93.57,1000 US$,C
1994,Gabon,Other SPWPs (trade value only),Exports Value,11.13,1000 US$,CB
1995,Gabon,Other SPWPs (trade value only),Exports Value,27.09,1000 US$,CB
1996,Gabon,Other SPWPs (trade value only),Exports Value,185.24,1000 US$,C
1997,Gabon,Other SPWPs (trade value only),Exports Value,420,1000 US$,C
1998,Gabon,Other SPWPs (trade value only),Exports Value,304.28,1000 US$,C
1999,Gabon,Other SPWPs (trade value only),Exports Value,244.56,1000 US$,C
2000,Gabon,Other SPWPs (trade value only),Exports Value,89.91,1000 US$,C
2001,Gabon,Other SPWPs (trade value only),Exports Value,421.37,1000 US$,CB
2002,Gabon,Other SPWPs (trade value only),Exports Value,401.68,1000 US$,CB
2003,Gabon,Other SPWPs (trade value only),Exports Value,313.91,1000 US$,CB
2004,Gabon,Other SPWPs (trade value only),Exports Value,383.1,1000 US$,C
2005,Gabon,Other SPWPs (trade value only),Exports Value,135.64,1000 US$,C
2006,Gabon,Other SPWPs (trade value only),Exports Value,39.43,1000 US$,CB
2007,Gabon,Other SPWPs (trade value only),Exports Value,238.12,1000 US$,CB
2008,Gabon,Other SPWPs (trade value only),Exports Value,400.12,1000 US$,CB
2009,Gabon,Other SPWPs (trade value only),Exports Value,334.21,1000 US$,CB
2010,Gabon,Other SPWPs (trade value only),Exports Value,122.11,1000 US$,CB
2011,Gabon,Other SPWPs (trade value only),Exports Value,253.05,1000 US$,CB
2012,Gabon,Other SPWPs (trade value only),Exports Value,21.08,1000 US$,CB
2013,Gabon,Other SPWPs (trade value only),Exports Value,3.9,1000 US$,CB
2014,Gabon,Other SPWPs (trade value only),Exports Value,306.96,1000 US$,CB
2015,Gabon,Other SPWPs (trade value only),Exports Value,33.21,1000 US$,CB
2016,Gabon,Other SPWPs (trade value only),Exports Value,231.45,1000 US$,CB
2017,Gabon,Other SPWPs (trade value only),Exports Value,344.88,1000 US$,C
2018,Gabon,Other SPWPs (trade value only),Exports Value,190.98,1000 US$,CB
2019,Gabon,Other SPWPs (trade value only),Exports Value,40.63,1000 US$,C
2020,Gabon,Other SPWPs (trade value only),Exports Value,171.23,1000 US$,CB
2021,Gabon,Other SPWPs (trade value only),Exports Value,227.71,1000 US$,CB
2022,Gabon,Other SPWPs (trade value only),Exports Value,246.35,1000 US$,CB
2023,Gabon,Other SPWPs (trade value only),Exports Value,1143.1,1000 US$,CB
1990,Gabon,Ind. roundwood,Exports Unit Value,216.30875272765059,$/m3,I
1991,Gabon,Ind. roundwood,Exports Unit Value,218.1293037490436,$/m3,I
1992,Gabon,Ind. roundwood,Exports Unit Value,194.45597840841944,$/m3,I
1993,Gabon,Ind. roundwood,Exports Unit Value,247.69121229154956,$/m3,I
1994,Gabon,Ind. roundwood,Exports Unit Value,273.5264607040086,$/m3,I
1995,Gabon,Ind. roundwood,Exports Unit Value,270.84773336582987,$/m3,I
1996,Gabon,Ind. roundwood,Exports Unit Value,245.79035867075942,$/m3,I
1997,Gabon,Ind. roundwood,Exports Unit Value,238.60072657649917,$/m3,I
1998,Gabon,Ind. roundwood,Exports Unit Value,220.97106587736238,$/m3,I
1999,Gabon,Ind. roundwood,Exports Unit Value,223.32569846949107,$/m3,I
2000,Gabon,Ind. roundwood,Exports Unit Value,198,$/m3,I
2001,Gabon,Ind. roundwood,Exports Unit Value,201.1480120225402,$/m3,I
2002,Gabon,Ind. roundwood,Exports Unit Value,196.01644597796061,$/m3,I
2003,Gabon,Ind. roundwood,Exports Unit Value,211.83146437508296,$/m3,I
2004,Gabon,Ind. roundwood,Exports Unit Value,287.7192395399564,$/m3,I
2005,Gabon,Ind. roundwood,Exports Unit Value,311.49256132364945,$/m3,I
2006,Gabon,Ind. roundwood,Exports Unit Value,322.1018343591931,$/m3,I
2007,Gabon,Ind. roundwood,Exports Unit Value,378.6531060738937,$/m3,I
2008,Gabon,Ind. roundwood,Exports Unit Value,407.48095847644646,$/m3,CB
2009,Gabon,Ind. roundwood,Exports Unit Value,332.81359624051555,$/m3,I
2010,Gabon,Ind. roundwood,Exports Unit Value,440.5271694157886,$/m3,I
2011,Gabon,Ind. roundwood,Exports Unit Value,588.3668962241749,$/m3,I
2012,Gabon,Ind. roundwood,Exports Unit Value,428.69311613242246,$/m3,I
2013,Gabon,Ind. roundwood,Exports Unit Value,427.98850574712645,$/m3,I
2014,Gabon,Ind. roundwood,Exports Unit Value,352,$/m3,I
2015,Gabon,Ind. roundwood,Exports Unit Value,333.64,$/m3,I
2016,Gabon,Ind. roundwood,Exports Unit Value,463.9030042918455,$/m3,I
2017,Gabon,Ind. roundwood,Exports Unit Value,634.2997542997542,$/m3,I
2018,Gabon,Ind. roundwood,Exports Unit Value,500.1421825813221,$/m3,I
2019,Gabon,Ind. roundwood,Exports Unit Value,343.7020366598778,$/m3,I
2020,Gabon,Ind. roundwood,Exports Unit Value,418.0108910891089,$/m3,I
2021,Gabon,Ind. roundwood,Exports Unit Value,461.6131274131275,$/m3,CB
2022,Gabon,Ind. roundwood,Exports Unit Value,500.4222357229648,$/m3,I
2023,Gabon,Ind. roundwood,Exports Unit Value,497.1772151898734,$/m3,I
2002,Gabon,Ind. roundwood (C),Exports Unit Value,218.86986301369865,$/m3,CB
2003,Gabon,Ind. roundwood (C),Exports Unit Value,97.05673758865248,$/m3,CB
2004,Gabon,Ind. roundwood (C),Exports Unit Value,785,$/m3,CB
2005,Gabon,Ind. roundwood (C),Exports Unit Value,591.8524590163934,$/m3,CB
2006,Gabon,Ind. roundwood (C),Exports Unit Value,507.7222222222222,$/m3,CB
2007,Gabon,Ind. roundwood (C),Exports Unit Value,250.30434782608694,$/m3,CB
2008,Gabon,Ind. roundwood (C),Exports Unit Value,219.44594594594594,$/m3,CB
2009,Gabon,Ind. roundwood (C),Exports Unit Value,172.5181347150259,$/m3,CB
2010,Gabon,Ind. roundwood (C),Exports Unit Value,123.58518518518518,$/m3,CB
2011,Gabon,Ind. roundwood (C),Exports Unit Value,108.8695652173913,$/m3,CB
2012,Gabon,Ind. roundwood (C),Exports Unit Value,241.63333333333333,$/m3,CB
2013,Gabon,Ind. roundwood (C),Exports Unit Value,725,$/m3,CBI
2015,Gabon,Ind. roundwood (C),Exports Unit Value,110.5,$/m3,CB
2018,Gabon,Ind. roundwood (C),Exports Unit Value,56,$/m3,F
2019,Gabon,Ind. roundwood (C),Exports Unit Value,197.6,$/m3,CB
2020,Gabon,Ind. roundwood (C),Exports Unit Value,182.66666666666669,$/m3,CB
2023,Gabon,Ind. roundwood (C),Exports Unit Value,122.5,$/m3,CB
1990,Gabon,Ind. roundwood (NC),Exports Unit Value,216.30875272765059,$/m3,F
1991,Gabon,Ind. roundwood (NC),Exports Unit Value,218.1293037490436,$/m3,CB
1992,Gabon,Ind. roundwood (NC),Exports Unit Value,194.45597840841944,$/m3,F
1993,Gabon,Ind. roundwood (NC),Exports Unit Value,247.69121229154956,$/m3,F
1994,Gabon,Ind. roundwood (NC),Exports Unit Value,273.5264607040086,$/m3,CB
1995,Gabon,Ind. roundwood (NC),Exports Unit Value,270.84773336582987,$/m3,CB
1996,Gabon,Ind. roundwood (NC),Exports Unit Value,245.79035867075942,$/m3,CB
1997,Gabon,Ind. roundwood (NC),Exports Unit Value,238.60072657649917,$/m3,CBI
1998,Gabon,Ind. roundwood (NC),Exports Unit Value,220.97106587736238,$/m3,CB
1999,Gabon,Ind. roundwood (NC),Exports Unit Value,223.32569846949107,$/m3,CB
2000,Gabon,Ind. roundwood (NC),Exports Unit Value,198,$/m3,CBI
2001,Gabon,Ind. roundwood (NC),Exports Unit Value,201.1480120225402,$/m3,CB
2002,Gabon,Ind. roundwood (NC),Exports Unit Value,196.0000098372912,$/m3,CBI
2003,Gabon,Ind. roundwood (NC),Exports Unit Value,211.91110345845428,$/m3,CB
2004,Gabon,Ind. roundwood (NC),Exports Unit Value,287.71002584075404,$/m3,CBI
2005,Gabon,Ind. roundwood (NC),Exports Unit Value,311.39250314405433,$/m3,F
2006,Gabon,Ind. roundwood (NC),Exports Unit Value,322,$/m3,CBI
2007,Gabon,Ind. roundwood (NC),Exports Unit Value,378.6835913312694,$/m3,I
2008,Gabon,Ind. roundwood (NC),Exports Unit Value,407.72303641541055,$/m3,CB
2009,Gabon,Ind. roundwood (NC),Exports Unit Value,333,$/m3,CBI
2010,Gabon,Ind. roundwood (NC),Exports Unit Value,441,$/m3,CBI
2011,Gabon,Ind. roundwood (NC),Exports Unit Value,591,$/m3,CBI
2012,Gabon,Ind. roundwood (NC),Exports Unit Value,430.75619688385274,$/m3,CB
2013,Gabon,Ind. roundwood (NC),Exports Unit Value,405,$/m3,CBI
2014,Gabon,Ind. roundwood (NC),Exports Unit Value,352,$/m3,CBI
2015,Gabon,Ind. roundwood (NC),Exports Unit Value,334,$/m3,CBI
2016,Gabon,Ind. roundwood (NC),Exports Unit Value,463.9030042918455,$/m3,CB
2017,Gabon,Ind. roundwood (NC),Exports Unit Value,634.2997542997542,$/m3,CB
2018,Gabon,Ind. roundwood (NC),Exports Unit Value,506.3143617021276,$/m3,CB
2019,Gabon,Ind. roundwood (NC),Exports Unit Value,344,$/m3,CBI
2020,Gabon,Ind. roundwood (NC),Exports Unit Value,419.41733067729086,$/m3,CB
2021,Gabon,Ind. roundwood (NC),Exports Unit Value,461.6131274131275,$/m3,CB
2022,Gabon,Ind. roundwood (NC),Exports Unit Value,500.4222357229648,$/m3,CB
2023,Gabon,Ind. roundwood (NC),Exports Unit Value,497.132007233273,$/m3,CB
1990,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,216.30875272765059,$/m3,I
1991,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,218.1293037490436,$/m3,I
1992,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,194.45597840841944,$/m3,I
1993,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,247.69121229154956,$/m3,I
1994,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,273.5264607040086,$/m3,CBI
1995,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,270.84773336582987,$/m3,I
1996,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,245.79035867075942,$/m3,CB
1997,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,238.60072657649917,$/m3,CBI
1998,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,220.97293675040498,$/m3,CB
1999,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,223.32569846949107,$/m3,CB
2000,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,198,$/m3,CBI
2001,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,201.1480120225402,$/m3,CBI
2002,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,196.0000098372912,$/m3,CBI
2003,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,211.91100506715205,$/m3,I
2004,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,287.71002584075404,$/m3,I
2005,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,311.39250314405433,$/m3,I
2006,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,322,$/m3,CBI
2007,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,378.6835913312694,$/m3,I
2008,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,407.72303641541055,$/m3,CB
2009,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,333,$/m3,CBI
2010,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,441,$/m3,CBI
2011,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,591,$/m3,CBI
2012,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,430.75619688385274,$/m3,CBI
2013,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,405,$/m3,CBI
2014,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,352,$/m3,CBI
2015,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,334,$/m3,CBI
2016,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,463.9030042918455,$/m3,CB
2017,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,634.2997542997542,$/m3,CB
2018,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,506.3143617021276,$/m3,CB
2019,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,344,$/m3,CBI
2020,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,419.41733067729086,$/m3,CB
2021,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,461.6131274131275,$/m3,CB
2022,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,500.4222357229648,$/m3,CB
2023,Gabon,Ind. roundwood (NC.T.),Exports Unit Value,497.132007233273,$/m3,CB
1990,Gabon,Sawnwood,Exports Unit Value,416.8,$/m3,I
1991,Gabon,Sawnwood,Exports Unit Value,419.25600000000003,$/m3,I
1992,Gabon,Sawnwood,Exports Unit Value,377.46703296703294,$/m3,I
1993,Gabon,Sawnwood,Exports Unit Value,168.53188929001203,$/m3,I
1994,Gabon,Sawnwood,Exports Unit Value,465.172236503856,$/m3,I
1995,Gabon,Sawnwood,Exports Unit Value,496.5315934065934,$/m3,I
1996,Gabon,Sawnwood,Exports Unit Value,490.1280701754386,$/m3,I
1997,Gabon,Sawnwood,Exports Unit Value,338.5925357873211,$/m3,C
1998,Gabon,Sawnwood,Exports Unit Value,321.8418786692759,$/m3,C
1999,Gabon,Sawnwood,Exports Unit Value,404.31242532855435,$/m3,I
2000,Gabon,Sawnwood,Exports Unit Value,269.95929136826237,$/m3,I
2001,Gabon,Sawnwood,Exports Unit Value,271.68310553755106,$/m3,I
2002,Gabon,Sawnwood,Exports Unit Value,297.5688601645124,$/m3,I
2003,Gabon,Sawnwood,Exports Unit Value,371.18982054455444,$/m3,I
2004,Gabon,Sawnwood,Exports Unit Value,373.56579677956694,$/m3,I
2005,Gabon,Sawnwood,Exports Unit Value,325.9766628970906,$/m3,I
2006,Gabon,Sawnwood,Exports Unit Value,420.2514925797464,$/m3,I
2007,Gabon,Sawnwood,Exports Unit Value,555.8815898101192,$/m3,I
2008,Gabon,Sawnwood,Exports Unit Value,673.1917660776751,$/m3,I
2009,Gabon,Sawnwood,Exports Unit Value,544.948958758677,$/m3,I
2010,Gabon,Sawnwood,Exports Unit Value,418.85961138596116,$/m3,I
2011,Gabon,Sawnwood,Exports Unit Value,492.18999382860545,$/m3,I
2012,Gabon,Sawnwood,Exports Unit Value,552.6343198567876,$/m3,I
2013,Gabon,Sawnwood,Exports Unit Value,623.6251484524589,$/m3,I
2014,Gabon,Sawnwood,Exports Unit Value,654.3569801069144,$/m3,I
2015,Gabon,Sawnwood,Exports Unit Value,695.9989741446457,$/m3,I
2016,Gabon,Sawnwood,Exports Unit Value,644.0595734396715,$/m3,I
2017,Gabon,Sawnwood,Exports Unit Value,565.6508383463458,$/m3,I
2018,Gabon,Sawnwood,Exports Unit Value,553.9946278732558,$/m3,I
2019,Gabon,Sawnwood,Exports Unit Value,411.0008976137463,$/m3,I
2020,Gabon,Sawnwood,Exports Unit Value,371.0160054076968,$/m3,I
2021,Gabon,Sawnwood,Exports Unit Value,434.8173089925626,$/m3,I
2022,Gabon,Sawnwood,Exports Unit Value,401.95343441212947,$/m3,I
2023,Gabon,Sawnwood,Exports Unit Value,406.75026304531315,$/m3,I
1991,Gabon,Sawnwood (C),Exports Unit Value,1227.7544491101778,$/m3,CB
1994,Gabon,Sawnwood (C),Exports Unit Value,851.9999999999999,$/m3,CB
2000,Gabon,Sawnwood (C),Exports Unit Value,386.22222222222223,$/m3,CB
2001,Gabon,Sawnwood (C),Exports Unit Value,322.71014492753625,$/m3,CB
2002,Gabon,Sawnwood (C),Exports Unit Value,554.4696969696969,$/m3,CB
2003,Gabon,Sawnwood (C),Exports Unit Value,257,$/m3,CBI
2004,Gabon,Sawnwood (C),Exports Unit Value,385.6744186046512,$/m3,CB
2005,Gabon,Sawnwood (C),Exports Unit Value,296.0344827586207,$/m3,CB
2006,Gabon,Sawnwood (C),Exports Unit Value,242.20967741935482,$/m3,CB
2007,Gabon,Sawnwood (C),Exports Unit Value,305.45255474452557,$/m3,CB
2008,Gabon,Sawnwood (C),Exports Unit Value,622,$/m3,CBI
2009,Gabon,Sawnwood (C),Exports Unit Value,260,$/m3,I
2010,Gabon,Sawnwood (C),Exports Unit Value,351.00000000000006,$/m3,CBI
2011,Gabon,Sawnwood (C),Exports Unit Value,324,$/m3,CBI
2012,Gabon,Sawnwood (C),Exports Unit Value,353.99999999999994,$/m3,CBI
2013,Gabon,Sawnwood (C),Exports Unit Value,406,$/m3,CBI
2014,Gabon,Sawnwood (C),Exports Unit Value,318.99999999999994,$/m3,CBI
2015,Gabon,Sawnwood (C),Exports Unit Value,695.0000000000001,$/m3,CBI
2016,Gabon,Sawnwood (C),Exports Unit Value,695.0000000000001,$/m3,X
2017,Gabon,Sawnwood (C),Exports Unit Value,710.0731707317074,$/m3,F
2018,Gabon,Sawnwood (C),Exports Unit Value,410.824074074074,$/m3,CB
2019,Gabon,Sawnwood (C),Exports Unit Value,330.48743718592965,$/m3,CB
2020,Gabon,Sawnwood (C),Exports Unit Value,378.64480874316934,$/m3,CB
2021,Gabon,Sawnwood (C),Exports Unit Value,344.94666666666666,$/m3,CB
2022,Gabon,Sawnwood (C),Exports Unit Value,385.82986111111114,$/m3,CB
2023,Gabon,Sawnwood (C),Exports Unit Value,158.72413793103448,$/m3,CB
1990,Gabon,Sawnwood (NC),Exports Unit Value,416.8,$/m3,F
1991,Gabon,Sawnwood (NC),Exports Unit Value,416.8,$/m3,F
1992,Gabon,Sawnwood (NC),Exports Unit Value,377.46703296703294,$/m3,CB
1993,Gabon,Sawnwood (NC),Exports Unit Value,168.53188929001203,$/m3,F
1994,Gabon,Sawnwood (NC),Exports Unit Value,465.37467700258395,$/m3,F
1995,Gabon,Sawnwood (NC),Exports Unit Value,496.5315934065934,$/m3,CB
1996,Gabon,Sawnwood (NC),Exports Unit Value,490.1280701754386,$/m3,CB
1997,Gabon,Sawnwood (NC),Exports Unit Value,338.5925357873211,$/m3,C
1998,Gabon,Sawnwood (NC),Exports Unit Value,321.8418786692759,$/m3,C
1999,Gabon,Sawnwood (NC),Exports Unit Value,404.31242532855435,$/m3,CB
2000,Gabon,Sawnwood (NC),Exports Unit Value,269.81268882175226,$/m3,C
2001,Gabon,Sawnwood (NC),Exports Unit Value,271.22057777145295,$/m3,C
2002,Gabon,Sawnwood (NC),Exports Unit Value,295.5957598010186,$/m3,C
2003,Gabon,Sawnwood (NC),Exports Unit Value,371.2870635596501,$/m3,CB
2004,Gabon,Sawnwood (NC),Exports Unit Value,373.5242757083731,$/m3,C
2005,Gabon,Sawnwood (NC),Exports Unit Value,326.038097199341,$/m3,C
2006,Gabon,Sawnwood (NC),Exports Unit Value,420.90532983337135,$/m3,C
2007,Gabon,Sawnwood (NC),Exports Unit Value,557.2375494071147,$/m3,I
2008,Gabon,Sawnwood (NC),Exports Unit Value,673.2492255196875,$/m3,CBI
2009,Gabon,Sawnwood (NC),Exports Unit Value,546,$/m3,CBI
2010,Gabon,Sawnwood (NC),Exports Unit Value,419.0328145778672,$/m3,I
2011,Gabon,Sawnwood (NC),Exports Unit Value,492.2939823687237,$/m3,I
2012,Gabon,Sawnwood (NC),Exports Unit Value,553.12963221927,$/m3,CB
2013,Gabon,Sawnwood (NC),Exports Unit Value,625,$/m3,CBI
2014,Gabon,Sawnwood (NC),Exports Unit Value,655.144827283308,$/m3,CB
2015,Gabon,Sawnwood (NC),Exports Unit Value,696.0000760731064,$/m3,CBI
2016,Gabon,Sawnwood (NC),Exports Unit Value,644,$/m3,CBI
2017,Gabon,Sawnwood (NC),Exports Unit Value,565.5745286374955,$/m3,CB
2018,Gabon,Sawnwood (NC),Exports Unit Value,554.1852217686751,$/m3,CBI
2019,Gabon,Sawnwood (NC),Exports Unit Value,411.1880725369228,$/m3,CB
2020,Gabon,Sawnwood (NC),Exports Unit Value,371,$/m3,CBI
2021,Gabon,Sawnwood (NC),Exports Unit Value,435,$/m3,CBI
2022,Gabon,Sawnwood (NC),Exports Unit Value,402,$/m3,CBI
2023,Gabon,Sawnwood (NC),Exports Unit Value,407,$/m3,CBI
1990,Gabon,Sawnwood (NC.T.),Exports Unit Value,416.8,$/m3,I
1991,Gabon,Sawnwood (NC.T.),Exports Unit Value,416.8,$/m3,I
1992,Gabon,Sawnwood (NC.T.),Exports Unit Value,377.46703296703294,$/m3,CB
1993,Gabon,Sawnwood (NC.T.),Exports Unit Value,168.53188929001203,$/m3,I
1994,Gabon,Sawnwood (NC.T.),Exports Unit Value,465.37467700258395,$/m3,I
1995,Gabon,Sawnwood (NC.T.),Exports Unit Value,496.5315934065934,$/m3,CBI
1996,Gabon,Sawnwood (NC.T.),Exports Unit Value,490.1280701754386,$/m3,CB
1997,Gabon,Sawnwood (NC.T.),Exports Unit Value,338.5925357873211,$/m3,C
1998,Gabon,Sawnwood (NC.T.),Exports Unit Value,321.8418786692759,$/m3,C
1999,Gabon,Sawnwood (NC.T.),Exports Unit Value,404.7242415139682,$/m3,CB
2000,Gabon,Sawnwood (NC.T.),Exports Unit Value,269.81268882175226,$/m3,C
2001,Gabon,Sawnwood (NC.T.),Exports Unit Value,271.22057777145295,$/m3,C
2002,Gabon,Sawnwood (NC.T.),Exports Unit Value,295.5957598010186,$/m3,C
2003,Gabon,Sawnwood (NC.T.),Exports Unit Value,371.1459107806691,$/m3,CB
2004,Gabon,Sawnwood (NC.T.),Exports Unit Value,373.5242757083731,$/m3,C
2005,Gabon,Sawnwood (NC.T.),Exports Unit Value,326.038097199341,$/m3,C
2006,Gabon,Sawnwood (NC.T.),Exports Unit Value,420.90532983337135,$/m3,C
2007,Gabon,Sawnwood (NC.T.),Exports Unit Value,557.2375494071147,$/m3,C
2008,Gabon,Sawnwood (NC.T.),Exports Unit Value,673.2492255196875,$/m3,CBI
2009,Gabon,Sawnwood (NC.T.),Exports Unit Value,546,$/m3,I
2010,Gabon,Sawnwood (NC.T.),Exports Unit Value,419.0328145778672,$/m3,CBI
2011,Gabon,Sawnwood (NC.T.),Exports Unit Value,492.2939823687237,$/m3,CBI
2012,Gabon,Sawnwood (NC.T.),Exports Unit Value,553.12963221927,$/m3,CBI
